threshold,overall_accuracy,known_accuracy_after_rejection,unknown_recall,known_rejected_rate,unknown_accepted_rate,known_samples,unknown_samples
0.3,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.4,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.5,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.6,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.7,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.8,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
0.9,0.6669433492425815,0.8369791666666667,0.0,0.0,1.0,3840,979
